wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs	Fit wavelength	Fit Abs	Temperature	Salinity
606.373	1257.837	2236.894	2105.209	1.048	2256.196	1969.931	0.293	606.373	0.293	0.000	0.000
606.572	1264.390	2264.285	2123.718	1.051	2275.524	1990.251	0.289	606.572	0.289	0.000	0.000
606.770	1259.680	2305.962	2163.449	1.054	2319.734	2017.520	0.286	606.770	0.286	0.000	0.000
606.968	1262.035	2325.673	2167.673	1.057	2331.587	2024.623	0.283	606.968	0.283	0.000	0.000
607.166	1262.394	2365.993	2201.259	1.060	2371.317	2049.709	0.279	607.166	0.279	0.000	0.000
607.364	1266.336	2424.001	2237.047	1.063	2451.342	2079.852	0.276	607.364	0.276	0.000	0.000
607.563	1259.014	2452.289	2258.602	1.067	2468.596	2103.533	0.272	607.563	0.272	0.000	0.000
607.761	1272.096	2485.517	2280.234	1.071	2503.258	2136.667	0.269	607.761	0.269	0.000	0.000
607.959	1259.757	2526.579	2307.600	1.075	2536.332	2161.864	0.266	607.959	0.266	0.000	0.000
608.157	1264.851	2595.263	2366.812	1.079	2616.485	2212.149	0.262	608.157	0.262	0.000	0.000
608.355	1263.162	2640.805	2393.103	1.083	2656.471	2243.884	0.259	608.355	0.259	0.000	0.000
608.552	1259.168	2688.061	2428.174	1.087	2693.847	2259.359	0.255	608.552	0.255	0.000	0.000
608.750	1249.952	2705.828	2441.435	1.091	2721.674	2292.325	0.252	608.750	0.252	0.000	0.000
608.948	1266.848	2796.271	2496.909	1.095	2809.148	2348.208	0.249	608.948	0.249	0.000	0.000
609.146	1263.750	2834.594	2533.363	1.100	2855.432	2384.717	0.245	609.146	0.245	0.000	0.000
609.344	1265.901	2890.913	2565.132	1.104	2892.116	2407.943	0.242	609.344	0.242	0.000	0.000
609.541	1262.803	2939.373	2614.411	1.109	2959.366	2453.848	0.239	609.541	0.239	0.000	0.000
609.739	1259.091	3022.725	2663.281	1.113	3033.887	2508.022	0.235	609.739	0.235	0.000	0.000
609.937	1253.971	3037.240	2680.561	1.117	3080.222	2527.404	0.232	609.937	0.232	0.000	0.000
610.134	1255.814	3163.625	2765.321	1.122	3178.499	2599.165	0.229	610.134	0.229	0.000	0.000
