wavelength	dark	Cell 1	Cell 2	Scalar	Background	Sample	Abs	Fit wavelength	Fit Abs	Temperature	Salinity
582.239	1341.727	1508.355	1558.914	0.966	1508.918	1434.355	0.344	582.239	0.344	0.000	0.000
582.437	1335.250	1499.728	1555.048	0.966	1495.990	1422.870	0.345	582.437	0.345	0.000	0.000
582.635	1346.744	1510.582	1568.898	0.966	1509.430	1435.918	0.346	582.635	0.346	0.000	0.000
582.832	1340.421	1500.649	1561.346	0.966	1498.806	1425.901	0.347	582.832	0.347	0.000	0.000
583.030	1349.355	1517.519	1569.691	0.966	1515.932	1432.114	0.348	583.030	0.348	0.000	0.000
583.228	1340.754	1504.694	1559.503	0.965	1494.608	1424.760	0.349	583.228	0.349	0.000	0.000
583.425	1338.936	1503.363	1559.298	0.965	1496.732	1421.720	0.350	583.425	0.350	0.000	0.000
583.623	1336.504	1501.596	1564.827	0.965	1499.523	1421.394	0.351	583.623	0.351	0.000	0.000
583.820	1334.687	1510.966	1572.712	0.964	1513.219	1418.486	0.352	583.820	0.352	0.000	0.000
584.018	1332.997	1510.633	1560.757	0.964	1495.376	1421.466	0.353	584.018	0.353	0.000	0.000
584.216	1341.522	1521.538	1573.787	0.964	1516.905	1427.752	0.354	584.216	0.354	0.000	0.000
584.413	1332.818	1517.852	1562.549	0.964	1504.489	1426.752	0.355	584.413	0.355	0.000	0.000
584.611	1349.227	1510.172	1569.589	0.964	1509.942	1425.901	0.356	584.611	0.356	0.000	0.000
584.809	1339.858	1506.767	1569.230	0.965	1506.972	1421.772	0.357	584.809	0.357	0.000	0.000
585.006	1347.103	1513.372	1571.918	0.965	1521.487	1430.585	0.358	585.006	0.358	0.000	0.000
585.204	1336.837	1503.158	1565.391	0.964	1497.782	1417.021	0.359	585.204	0.359	0.000	0.000
585.401	1341.727	1514.012	1573.915	0.964	1512.399	1431.235	0.359	585.401	0.359	0.000	0.000
585.599	1335.250	1507.919	1573.506	0.963	1507.023	1428.057	0.360	585.599	0.360	0.000	0.000
585.797	1346.130	1521.129	1581.339	0.963	1515.087	1430.733	0.361	585.797	0.361	0.000	0.000
585.994	1340.524	1528.809	1574.914	0.963	1513.014	1424.902	0.362	585.994	0.362	0.000	0.000
586.192	1346.232	1515.343	1588.481	0.962	1523.228	1427.106	0.362	586.192	0.362	0.000	0.000
586.389	1345.311	1519.516	1577.627	0.962	1508.483	1430.942	0.363	586.389	0.363	0.000	0.000
586.587	1339.653	1526.377	1582.209	0.962	1517.519	1434.390	0.364	586.587	0.364	0.000	0.000
586.784	1340.524	1520.898	1570.203	0.962	1510.940	1428.105	0.364	586.784	0.364	0.000	0.000
586.982	1337.580	1521.257	1575.502	0.962	1522.690	1432.295	0.365	586.982	0.365	0.000	0.000
587.179	1343.032	1519.721	1583.054	0.963	1512.476	1423.822	0.366	587.179	0.366	0.000	0.000
587.377	1348.408	1523.842	1581.339	0.963	1525.404	1433.480	0.366	587.377	0.366	0.000	0.000
587.574	1345.823	1522.895	1583.489	0.963	1525.404	1435.636	0.367	587.574	0.367	0.000	0.000
587.772	1343.288	1537.589	1585.384	0.963	1532.981	1438.676	0.367	587.772	0.367	0.000	0.000
587.969	1331.743	1526.812	1581.749	0.964	1518.569	1432.779	0.368	587.969	0.368	0.000	0.000
588.167	1349.637	1531.932	1584.206	0.964	1522.870	1441.112	0.368	588.167	0.368	0.000	0.000
588.364	1335.992	1526.095	1588.149	0.965	1517.289	1432.176	0.369	588.364	0.369	0.000	0.000
588.562	1346.975	1536.847	1579.317	0.965	1533.877	1439.242	0.369	588.562	0.369	0.000	0.000
588.759	1330.181	1522.434	1581.134	0.965	1528.706	1435.118	0.369	588.759	0.369	0.000	0.000
588.957	1340.780	1535.081	1591.912	0.966	1533.877	1450.759	0.370	588.957	0.370	0.000	0.000
589.154	1337.656	1533.468	1595.880	0.966	1532.034	1437.953	0.370	589.154	0.370	0.000	0.000
589.352	1340.575	1540.636	1591.963	0.965	1526.274	1444.408	0.370	589.352	0.370	0.000	0.000
589.549	1335.199	1528.732	1589.121	0.965	1534.543	1443.508	0.371	589.549	0.371	0.000	0.000
589.747	1343.109	1542.607	1599.412	0.965	1539.740	1448.744	0.371	589.747	0.371	0.000	0.000
589.944	1339.064	1533.749	1599.489	0.965	1538.204	1447.141	0.371	589.944	0.371	0.000	0.000
590.141	1350.098	1545.602	1605.249	0.964	1545.269	1446.404	0.371	590.141	0.371	0.000	0.000
590.339	1331.999	1539.458	1593.396	0.964	1532.623	1440.523	0.371	590.339	0.371	0.000	0.000
590.536	1343.903	1547.138	1595.854	0.964	1531.061	1439.460	0.371	590.536	0.371	0.000	0.000
590.734	1333.458	1539.484	1594.395	0.964	1538.511	1451.912	0.371	590.734	0.371	0.000	0.000
